market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,464490,-72.28,-72.28,-59.92,,0.45,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,0015S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,408470,-99.68,-99.68,-62.87,,0.17,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,37550L,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,475430,-40.02,-40.02,-53.99,0.72,0.98,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,463020,-72.92,-72.92,-77.94,1.05,0.89,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,0015N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,014950,-43.75,-43.75,-67.32,0.65,0.58,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,0013V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,261520,-93.89,-93.89,-72.29,,0.46,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,458350,-99.94,-99.94,-81.26,,0.22,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,37550K,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,28513K,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0010V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,459550,-86.91,-86.91,-69.35,1.05,0.51,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
